"address","location/lat","location/lng","name","numberOfGuests","pricing/rate/amount","pricing/rate/amount_formatted","pricing/rate/currency","pricing/rate/is_micros_accuracy","pricing/rate_type","pricing/rate_with_service_fee/amount","pricing/rate_with_service_fee/amount_formatted","pricing/rate_with_service_fee/currency","pricing/rate_with_service_fee/is_micros_accuracy","roomType","stars","url"
"Dubai, United Arab Emirates","25.1925","55.28205","Durrani Homes - Glam Living Besides Dubai Mall","7","917","ﺩ.ﺇ917","AED","false","nightly","917","ﺩ.ﺇ917","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/48084676"
"Dubai, United Arab Emirates","25.08693","55.14847","Stunning Upgraded Two Bedroom in The Marina","4","706","ﺩ.ﺇ706","AED","false","nightly","706","ﺩ.ﺇ706","AED","false","Entire rental unit","3.5","https://www.airbnb.com/rooms/53899939"
"Dubai, United Arab Emirates","25.18698","55.27933","Bright & Cozy 1BR Downtown - Walk to Dubai Mall","4","770","ﺩ.ﺇ770","AED","false","nightly","770","ﺩ.ﺇ770","AED","false","Entire condo","5","https://www.airbnb.com/rooms/40097459"
"Dubai, United Arab Emirates","25.079","55.138","Charming Marina 1BR w/ Marina View, Pool & Gym","2","825","ﺩ.ﺇ825","AED","false","nightly","825","ﺩ.ﺇ825","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/34527993"
"Dubai, United Arab Emirates","25.11197","55.13912","Fairmont Residence South Specious 2BR+Maids room","6","899","ﺩ.ﺇ899","AED","false","nightly","899","ﺩ.ﺇ899","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/54156647"
"Dubai, United Arab Emirates","25.1101","55.19558","1102 R2 WAEL HOMES DUBAI(CLOSE PARTITION ROOMS)","1","60","ﺩ.ﺇ60","AED","false","nightly","60","ﺩ.ﺇ60","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/41190608"
"Dubai, United Arab Emirates","25.09308","55.17567","Dormitory 3 @ Meta Dubaï","1","48","ﺩ.ﺇ48","AED","false","nightly","48","ﺩ.ﺇ48","AED","false","Shared room in rental unit","4.5","https://www.airbnb.com/rooms/53985989"
"Dubai, United Arab Emirates","25.09596","55.14034","Sea view | Brand New | Sophisticated","2","750","ﺩ.ﺇ750","AED","false","nightly","750","ﺩ.ﺇ750","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/54361999"
"Dubai, United Arab Emirates","25.11048","55.19453","Quite partition with balcony close to MOE","1","75","ﺩ.ﺇ75","AED","false","nightly","75","ﺩ.ﺇ75","AED","false","Private room in rental unit",,"https://www.airbnb.com/rooms/54397468"
"Dubai, United Arab Emirates","25.26237","55.32398","4_LadiesBunker DownBed ClosdCurtains AlRigga Dubai","2","70","ﺩ.ﺇ70","AED","false","nightly","70","ﺩ.ﺇ70","AED","false","Shared room in condo",,"https://www.airbnb.com/rooms/53074073"
"Dubai, United Arab Emirates","25.26004","55.32439","10_LadiesBunker TopBed ClosedCurtains AlRiggaDubai","2","60","ﺩ.ﺇ60","AED","false","nightly","60","ﺩ.ﺇ60","AED","false","Shared room in condo",,"https://www.airbnb.com/rooms/53074842"
"Dubai, United Arab Emirates","25.11542","55.14183","Luxurious spacious 2 bedroom - private beach, pool","4","800","ﺩ.ﺇ800","AED","false","nightly","800","ﺩ.ﺇ800","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/45722782"
"Dubai, United Arab Emirates","25.179","55.271","Stunning 2BR in Park Central Business Bay","5","708","ﺩ.ﺇ708","AED","false","nightly","708","ﺩ.ﺇ708","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/54301183"
"Dubai, United Arab Emirates","25.19089","55.28262","Carve Out A Great Life at MAG 318 Business bay.","2","736","ﺩ.ﺇ736","AED","false","nightly","736","ﺩ.ﺇ736","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/50037814"
"Dubai, United Arab Emirates","25.14147","55.13707","Bright 1bd 110m2 in Palm. Pool, Gym, Beach,Parking","6","809","ﺩ.ﺇ809","AED","false","nightly","809","ﺩ.ﺇ809","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/43033747"
"Dubai, United Arab Emirates","25.071","55.133","Homey Marina 1BR w/ Marina View, Pool & Gym","2","749","ﺩ.ﺇ749","AED","false","nightly","749","ﺩ.ﺇ749","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/31818715"
"Dubai, United Arab Emirates","25.07891","55.13346","Full Seaview⎮High Floor⎮3 minutes to the beach","6","730","ﺩ.ﺇ730","AED","false","nightly","730","ﺩ.ﺇ730","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/33745921"
"Dubai, دبي, United Arab Emirates","24.99591","55.39729","Lovely 3-bedroom villa | Newly Furnished","6","704","ﺩ.ﺇ704","AED","false","nightly","704","ﺩ.ﺇ704","AED","false","Entire villa",,"https://www.airbnb.com/rooms/53994994"
"Dubai, United Arab Emirates","25.087","55.145","Elegant Marina 1BR w/ Sea View, Pool & Gym","2","709","ﺩ.ﺇ709","AED","false","nightly","709","ﺩ.ﺇ709","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/43591359"
"Dubai, United Arab Emirates","25.07527","55.13512","Renovated 1BR in Marina - 5 min Walk to JBR Beach","3","893","ﺩ.ﺇ893","AED","false","nightly","893","ﺩ.ﺇ893","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/38395069"
"Dubai, United Arab Emirates","25.076","55.136","Dapper Marina 1BR w/ Marina View, Pool & Gym","2","814","ﺩ.ﺇ814","AED","false","nightly","814","ﺩ.ﺇ814","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/37590889"
"Dubai, United Arab Emirates","25.187","55.279","Palatial Downtown 2BR w/ City View, Pool & Gym","4","739","ﺩ.ﺇ739","AED","false","nightly","739","ﺩ.ﺇ739","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/43591458"
"Dubai, United Arab Emirates","25.09112","55.17138","Cozy The Vews 1BR, City View","2","729","ﺩ.ﺇ729","AED","false","nightly","729","ﺩ.ﺇ729","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/50275253"
"Dubai, United Arab Emirates","25.27688","55.32932","Student Accommodation(Male) | Feel like your home","6","37","ﺩ.ﺇ37","AED","false","nightly","37","ﺩ.ﺇ37","AED","false","Shared room in loft","4.5","https://www.airbnb.com/rooms/48865147"
"Dubai, United Arab Emirates","25.0705","55.12544","Ain Dubai view 2 bedrooms with infinity pool & gym","4","750","ﺩ.ﺇ750","AED","false","nightly","750","ﺩ.ﺇ750","AED","false","Entire vacation home","4.5","https://www.airbnb.com/rooms/53984016"
"Dubai, United Arab Emirates","25.189","55.276","Bespoke 1 bedroom in the hear of Old Town, Downtown","2","874","ﺩ.ﺇ874","AED","false","nightly","874","ﺩ.ﺇ874","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/45997732"
"Dubai, United Arab Emirates","25.26923","55.29421","SHARING BEDSPACE","14","50","ﺩ.ﺇ50","AED","false","nightly","50","ﺩ.ﺇ50","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/30126882"
"Dubai, United Arab Emirates","25.19098","55.27338","Downtown 29 Boulevard 2BR + MAID Burj & Fountain","6","713","ﺩ.ﺇ713","AED","false","nightly","713","ﺩ.ﺇ713","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/43092301"
"Sharjah, United Arab Emirates","25.39215","55.42604","Fast Wifi Room By The Sea","1","65","ﺩ.ﺇ65","AED","false","nightly","65","ﺩ.ﺇ65","AED","false","Private room in home",,"https://www.airbnb.com/rooms/50475520"
"Dubai, United Arab Emirates","25.07701","55.13488","Partial Sea view 2 BR | JBR","4","709","ﺩ.ﺇ709","AED","false","nightly","709","ﺩ.ﺇ709","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/48083541"
"Dubai, United Arab Emirates","25.073","55.137","Enjoy waterfront living at fully equipped 1 BR APT","3","735","ﺩ.ﺇ735","AED","false","nightly","735","ﺩ.ﺇ735","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/50664312"
"Dubai, United Arab Emirates","25.26374","55.32268","Priv partitn w Netflix/visa/residence assistance","2","81","ﺩ.ﺇ81","AED","false","nightly","81","ﺩ.ﺇ81","AED","false","Private room in vacation home","4","https://www.airbnb.com/rooms/52791855"
"Dubai, United Arab Emirates","25.08403","55.1443","Gorgeous Spacious 3BR with FULL Marina Views","6","790","ﺩ.ﺇ790","AED","false","nightly","790","ﺩ.ﺇ790","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/29144269"
"Dubai, United Arab Emirates","25.26169","55.32234","6_LadiesBunker TopBed ClosedCurtains AlRiggaDubai","2","70","ﺩ.ﺇ70","AED","false","nightly","70","ﺩ.ﺇ70","AED","false","Shared room in condo",,"https://www.airbnb.com/rooms/53074258"
"Dubai, United Arab Emirates","25.07192","55.1255","Beachwalk Luxury 2BR with infinity pool and views - Marina JBR","4","830","ﺩ.ﺇ830","AED","false","nightly","830","ﺩ.ﺇ830","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/52916192"
"دبي, United Arab Emirates","25.1949","55.28353","50% OFF! Luxe 2BR | By Mall/Burj Khalifa -Gym/Pool","4","704","ﺩ.ﺇ704","AED","false","nightly","704","ﺩ.ﺇ704","AED","false","Entire serviced apartment","3.5","https://www.airbnb.com/rooms/54073860"
"Dubai, United Arab Emirates","25.192","55.273","Lux Downtown 1BR w/ City View, Pool & Gym","2","929","ﺩ.ﺇ929","AED","false","nightly","929","ﺩ.ﺇ929","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/30945354"
"Dubai, United Arab Emirates","25.15759","55.29457","Welcoming 1BR at Prime Views Meydan","2","721","ﺩ.ﺇ721","AED","false","nightly","721","ﺩ.ﺇ721","AED","false","Entire rental unit","3.5","https://www.airbnb.com/rooms/53714018"
"Dubai, United Arab Emirates","25.273","55.322","Bed Space for ladies only","2","73","ﺩ.ﺇ73","AED","false","nightly","73","ﺩ.ﺇ73","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/39989144"
"Dubai, United Arab Emirates","25.18941","55.2641","Burj Khalifa Views from a Super Stylish Loft","6","832","ﺩ.ﺇ832","AED","false","nightly","832","ﺩ.ﺇ832","AED","false","Entire loft","4.5","https://www.airbnb.com/rooms/28909663"
"Dubai, United Arab Emirates","25.27176","55.31051","Emirates Accommodation (Dubai Style)","8","73","ﺩ.ﺇ73","AED","false","nightly","73","ﺩ.ﺇ73","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/31340896"
"Dubai, United Arab Emirates","25.27474","55.33212","Welcome tourist hostel for Males","6","70","ﺩ.ﺇ70","AED","false","nightly","70","ﺩ.ﺇ70","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/53984877"
"Dubai, United Arab Emirates","25.07377","55.14048","One Bedroom Apartment at Address Dubai Marina View","2","840","ﺩ.ﺇ840","AED","false","nightly","840","ﺩ.ﺇ840","AED","false","Entire vacation home","5","https://www.airbnb.com/rooms/54136584"
"Dubai, United Arab Emirates","25.071","55.133","Smart Marina 1BR, Marina View","2","762","ﺩ.ﺇ762","AED","false","nightly","762","ﺩ.ﺇ762","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/49975190"
"Dubai, United Arab Emirates","25.078","55.134","Bespoke 1 BR apartment in JBR, 5' to the beach","2","803","ﺩ.ﺇ803","AED","false","nightly","803","ﺩ.ﺇ803","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/37392265"
"Dubai, United Arab Emirates","25.191","55.274","Modern Downtown 1BR w/ City View, Pool & Gym","2","894","ﺩ.ﺇ894","AED","false","nightly","894","ﺩ.ﺇ894","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/30367336"
"Dubai, United Arab Emirates","25.081","55.138","3BR+maids APARTMENTS JBR DUBAI, SEA VIEW, POOL+GYM","7","705","ﺩ.ﺇ705","AED","false","nightly","705","ﺩ.ﺇ705","AED","false","Entire serviced apartment","4.5","https://www.airbnb.com/rooms/52587705"
"دبي, United Arab Emirates","25.073","55.127","Stunning JBR 1BR, Sea View","2","918","ﺩ.ﺇ918","AED","false","nightly","918","ﺩ.ﺇ918","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/51178993"
"Dubai, United Arab Emirates","25.079","55.138","Ideal Marina 1BR w/ Sea View, Pool & Gym","2","789","ﺩ.ﺇ789","AED","false","nightly","789","ﺩ.ﺇ789","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/42885020"
"Dubai, United Arab Emirates","25.08795","55.38714","Bed space, shared accommodation LADIES ONLY","1","66","ﺩ.ﺇ66","AED","false","nightly","66","ﺩ.ﺇ66","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/44411288"
"Dubai, United Arab Emirates","25.1795","55.26464","STUNNING PREMIUM I BEDROOM APARTMENT","2","741","ﺩ.ﺇ741","AED","false","nightly","741","ﺩ.ﺇ741","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/52625127"
"United Arab Emirates","25.29748","55.36477","Zoalna","12","80","ﺩ.ﺇ80","AED","false","nightly","80","ﺩ.ﺇ80","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/29611082"
"Dubai, United Arab Emirates","25.08058","55.141","Airy 1BR at Park Island Sanibel Dubai Marina","2","822","ﺩ.ﺇ822","AED","false","nightly","822","ﺩ.ﺇ822","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/50650511"
"Dubai, United Arab Emirates","25.15638","55.2035","JBR and Marina lovers","1","80","ﺩ.ﺇ80","AED","false","nightly","80","ﺩ.ﺇ80","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/49545494"
"Dubai, United Arab Emirates","25.20191","55.2609","Spacious City Walk 1BR","2","748","ﺩ.ﺇ748","AED","false","nightly","748","ﺩ.ﺇ748","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/51179238"
"Dubai, United Arab Emirates","25.26037","55.32299","3_LadiesBunker DownBed ClosdCurtains AlRigga Dubai","2","70","ﺩ.ﺇ70","AED","false","nightly","70","ﺩ.ﺇ70","AED","false","Shared room in condo",,"https://www.airbnb.com/rooms/53073493"
"Dubai, United Arab Emirates","25.19318","55.27162","Mesmerizing View from 29 boulevard -10","5","709","ﺩ.ﺇ709","AED","false","nightly","709","ﺩ.ﺇ709","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53196139"
"Dubai, United Arab Emirates","25.079","55.138","Premium Marina 1BR w/ Sea View, Pool & Gym","2","933","ﺩ.ﺇ933","AED","false","nightly","933","ﺩ.ﺇ933","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/42836934"
"Dubai, United Arab Emirates","25.26105","55.32242","5_LadiesBunker DownBed ClosdCurtains AlRigga Dubai","2","70","ﺩ.ﺇ70","AED","false","nightly","70","ﺩ.ﺇ70","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/53074205"
"Dubai, United Arab Emirates","25.19112","55.27955","Luxury 3 Bedroom - DUBAI MALL 5 min Walk","7","741","ﺩ.ﺇ741","AED","false","nightly","741","ﺩ.ﺇ741","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/51934132"
"Dubai, United Arab Emirates","25.07097","55.1354","|||Bed In 4 Bed Female Room@Dubai Marina/JBR Beach","3","52","ﺩ.ﺇ52","AED","false","nightly","52","ﺩ.ﺇ52","AED","false","Shared room in rental unit","4","https://www.airbnb.com/rooms/35540307"
"Dubai, United Arab Emirates","25.25917","55.28799","Dubai accomodation budget friendly","2","69","ﺩ.ﺇ69","AED","false","nightly","69","ﺩ.ﺇ69","AED","false","Shared room in home",,"https://www.airbnb.com/rooms/41987826"
"دبي, United Arab Emirates","25.134","55.189","Luxury 2 BD apartment in Madinat Jumeirah Living","6","790","ﺩ.ﺇ790","AED","false","nightly","790","ﺩ.ﺇ790","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/53678518"
"Dubai, United Arab Emirates","25.12721","55.1526","Royal Amwaj Palm Resort Holiday Home Beach & Pool","4","925","ﺩ.ﺇ925","AED","false","nightly","925","ﺩ.ﺇ925","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/47057064"
"Dubai, United Arab Emirates","25.07112","55.12746","50% OFF! MARINA VIEW | Deluxe 2BR | Near Wheel-JBR","5","900","ﺩ.ﺇ900","AED","false","nightly","900","ﺩ.ﺇ900","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/53836670"
"Dubai, United Arab Emirates","25.20735","55.27745","One BHK in Index Tower by Radiance Vacation Stays","2","750","ﺩ.ﺇ750","AED","false","nightly","750","ﺩ.ﺇ750","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/49279407"
"Dubai, United Arab Emirates","25.229","55.286","Gorgeous SZR 2BR w/ City View, Pool & Gym","4","930","ﺩ.ﺇ930","AED","false","nightly","930","ﺩ.ﺇ930","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/570022313283982600"
"Dubai, United Arab Emirates","25.27548","55.372","For safety have seperate partitions these days","4","60","ﺩ.ﺇ60","AED","false","nightly","60","ﺩ.ﺇ60","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/36685429"
"Dubai, United Arab Emirates","25.07177","55.1316","3 BR apt with en-suite bathrooms in Dubai Marina","6","714","ﺩ.ﺇ714","AED","false","nightly","714","ﺩ.ﺇ714","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/50587722"
"دبي, United Arab Emirates","25.183","55.256","Sleek Business Bay 1BR w/ Sea View, Balcony, Elevator, Pool & Gym","2","833","ﺩ.ﺇ833","AED","false","nightly","833","ﺩ.ﺇ833","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/50862720"
"Dubai, United Arab Emirates","25.12829","55.15367","ANANTARA RESORT LUXUS STUDIO, STUNNING VIEWS DUBAI","2","918","ﺩ.ﺇ918","AED","false","nightly","918","ﺩ.ﺇ918","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/48261193"
"Dubai, United Arab Emirates","25.26474","55.32469","Zen Home - R2 (Rigga, Dubai)","1","80","ﺩ.ﺇ80","AED","false","nightly","80","ﺩ.ﺇ80","AED","false","Private room in vacation home",,"https://www.airbnb.com/rooms/53838574"
"Dubai, United Arab Emirates","25.19327","55.27172","Sophisticated 2 BR Fountain View - 29 Boulevard","5","813","ﺩ.ﺇ813","AED","false","nightly","813","ﺩ.ﺇ813","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/52849461"
"Dubai, United Arab Emirates","25.11408","55.19721","4015 Single Partition opposite to Mall of Emirates","1","65","ﺩ.ﺇ65","AED","false","nightly","65","ﺩ.ﺇ65","AED","false","Private room in rental unit","4.5","https://www.airbnb.com/rooms/53322840"
"Dubai, United Arab Emirates","25.24948","55.30047","Female bed spacer","2","76","ﺩ.ﺇ76","AED","false","nightly","76","ﺩ.ﺇ76","AED","false","Shared room in guest suite",,"https://www.airbnb.com/rooms/36304913"
"Dubai, United Arab Emirates","25.20407","55.2706","Gents sharing Room Near Dubai Mall & Burj Khalifa","1","80","ﺩ.ﺇ80","AED","false","nightly","80","ﺩ.ﺇ80","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/19141858"
"Dubai, United Arab Emirates","25.20557","55.27171","D feeling wen u earn less... 4 low income earners","2","73","ﺩ.ﺇ73","AED","false","nightly","73","ﺩ.ﺇ73","AED","false","Shared room in rental unit",,"https://www.airbnb.com/rooms/50436143"
